83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
82.94,17.06,0.9176,0.7412,0.78,0.2588,0.8432,0.6693,0.6588
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
82.94,17.06,0.7765,0.8824,0.8684,0.1176,0.8199,0.6625,0.6588
83.53,16.47,0.9294,0.7412,0.7822,0.2588,0.8495,0.6828,0.6706
84.12,15.88,0.8941,0.7882,0.8085,0.2118,0.8492,0.6862,0.6824
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
82.94,17.06,0.7765,0.8824,0.8684,0.1176,0.8199,0.6625,0.6588
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
84.12,15.88,0.8941,0.7882,0.8085,0.2118,0.8492,0.6862,0.6824
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
84.12,15.88,0.8941,0.7882,0.8085,0.2118,0.8492,0.6862,0.6824
82.94,17.06,0.8706,0.7882,0.8043,0.2118,0.8362,0.6611,0.6588
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
84.12,15.88,0.8941,0.7882,0.8085,0.2118,0.8492,0.6862,0.6824
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
84.12,15.88,0.8941,0.7882,0.8085,0.2118,0.8492,0.6862,0.6824
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
84.12,15.88,0.8941,0.7882,0.8085,0.2118,0.8492,0.6862,0.6824
84.71,15.29,0.9059,0.7882,0.8105,0.2118,0.8556,0.699,0.6941
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
84.12,15.88,0.8941,0.7882,0.8085,0.2118,0.8492,0.6862,0.6824
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
84.71,15.29,0.9059,0.7882,0.8105,0.2118,0.8556,0.699,0.6941
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
84.12,15.88,0.8941,0.7882,0.8085,0.2118,0.8492,0.6862,0.6824
82.35,17.65,0.9412,0.7059,0.7619,0.2941,0.8421,0.6658,0.6471
84.12,15.88,0.8941,0.7882,0.8085,0.2118,0.8492,0.6862,0.6824
84.71,15.29,0.9059,0.7882,0.8105,0.2118,0.8556,0.699,0.6941
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
84.71,15.29,0.9059,0.7882,0.8105,0.2118,0.8556,0.699,0.6941
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
84.12,15.88,0.8941,0.7882,0.8085,0.2118,0.8492,0.6862,0.6824
82.94,17.06,0.9529,0.7059,0.7642,0.2941,0.8482,0.6799,0.6588
82.94,17.06,0.8706,0.7882,0.8043,0.2118,0.8362,0.6611,0.6588
83.53,16.47,0.8824,0.7882,0.8065,0.2118,0.8427,0.6736,0.6706
