85.88,14.12,0.8588,0.8588,0.8588,0.1412,0.8588,0.7176,0.7176
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
87.65,12.35,0.8941,0.8588,0.8636,0.1412,0.8786,0.7534,0.7529
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
87.65,12.35,0.8941,0.8588,0.8636,0.1412,0.8786,0.7534,0.7529
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
87.06,12.94,0.8824,0.8588,0.8621,0.1412,0.8721,0.7414,0.7412
86.47,13.53,0.9059,0.8235,0.837,0.1765,0.8701,0.7319,0.7294
84.12,15.88,0.9059,0.7765,0.8021,0.2235,0.8508,0.6881,0.6824
83.53,16.47,0.9529,0.7176,0.7714,0.2824,0.8526,0.69,0.6706
87.65,12.35,0.8941,0.8588,0.8636,0.1412,0.8786,0.7534,0.7529
85.88,14.12,0.8588,0.8588,0.8588,0.1412,0.8588,0.7176,0.7176
85.29,14.71,0.8471,0.8588,0.8571,0.1412,0.8521,0.7059,0.7059
87.65,12.35,0.8941,0.8588,0.8636,0.1412,0.8786,0.7534,0.7529
82.94,17.06,0.9412,0.7176,0.7692,0.2824,0.8466,0.6759,0.6588
87.65,12.35,0.8941,0.8588,0.8636,0.1412,0.8786,0.7534,0.7529
85.29,14.71,0.8824,0.8235,0.8333,0.1765,0.8571,0.7071,0.7059
88.24,11.76,0.9059,0.8588,0.8652,0.1412,0.8851,0.7656,0.7647
88.24,11.76,0.9059,0.8588,0.8652,0.1412,0.8851,0.7656,0.7647
87.65,12.35,0.9294,0.8235,0.8404,0.1765,0.8827,0.7572,0.7529
87.65,12.35,0.8941,0.8588,0.8636,0.1412,0.8786,0.7534,0.7529
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
85.88,14.12,0.8588,0.8588,0.8588,0.1412,0.8588,0.7176,0.7176
84.12,15.88,0.8235,0.8588,0.8537,0.1412,0.8383,0.6828,0.6824
87.65,12.35,0.8941,0.8588,0.8636,0.1412,0.8786,0.7534,0.7529
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
88.24,11.76,0.9059,0.8588,0.8652,0.1412,0.8851,0.7656,0.7647
87.65,12.35,0.8941,0.8588,0.8636,0.1412,0.8786,0.7534,0.7529
84.12,15.88,0.8235,0.8588,0.8537,0.1412,0.8383,0.6828,0.6824
87.06,12.94,0.8824,0.8588,0.8621,0.1412,0.8721,0.7414,0.7412
87.65,12.35,0.8941,0.8588,0.8636,0.1412,0.8786,0.7534,0.7529
85.29,14.71,0.8824,0.8235,0.8333,0.1765,0.8571,0.7071,0.7059
