73.36,26.64,0.8525,0.6148,0.6887,0.3852,0.7619,0.481,0.4672
72.13,27.87,0.7459,0.6967,0.7109,0.3033,0.728,0.4432,0.4426
71.31,28.69,0.877,0.5492,0.6605,0.4508,0.7535,0.4512,0.4262
72.95,27.05,0.8525,0.6066,0.6842,0.3934,0.7591,0.4736,0.459
70.08,29.92,0.9754,0.4262,0.6296,0.5738,0.7653,0.4806,0.4016
72.54,27.46,0.7459,0.7049,0.7165,0.2951,0.7309,0.4512,0.4508
71.31,28.69,0.7049,0.7213,0.7167,0.2787,0.7107,0.4263,0.4262
73.36,26.64,0.8115,0.6557,0.7021,0.3443,0.7529,0.473,0.4672
72.54,27.46,0.8115,0.6393,0.6923,0.3607,0.7472,0.4577,0.4508
68.44,31.56,0.8607,0.5082,0.6364,0.4918,0.7317,0.3941,0.3689
70.08,29.92,0.918,0.4836,0.64,0.5164,0.7542,0.4459,0.4016
72.95,27.05,0.8279,0.6311,0.6918,0.3689,0.7537,0.4682,0.459
72.13,27.87,0.8607,0.582,0.6731,0.418,0.7554,0.4609,0.4426
71.31,28.69,0.877,0.5492,0.6605,0.4508,0.7535,0.4512,0.4262
72.13,27.87,0.8607,0.582,0.6731,0.418,0.7554,0.4609,0.4426
71.72,28.28,0.8934,0.541,0.6606,0.459,0.7596,0.4642,0.4344
71.72,28.28,0.8689,0.5656,0.6667,0.4344,0.7544,0.4559,0.4344
72.13,27.87,0.8279,0.6148,0.6824,0.3852,0.7481,0.453,0.4426
72.54,27.46,0.8525,0.5984,0.6797,0.4016,0.7564,0.4661,0.4508
68.03,31.97,0.8115,0.5492,0.6429,0.4508,0.7174,0.3737,0.3607
72.95,27.05,0.7459,0.7131,0.7222,0.2869,0.7339,0.4593,0.459
68.85,31.15,0.7295,0.6475,0.6742,0.3525,0.7008,0.3783,0.377
72.95,27.05,0.8279,0.6311,0.6918,0.3689,0.7537,0.4682,0.459
72.13,27.87,0.8033,0.6393,0.6901,0.3607,0.7424,0.4487,0.4426
73.77,26.23,0.8525,0.623,0.6933,0.377,0.7647,0.4884,0.4754
72.95,27.05,0.7869,0.6721,0.7059,0.3279,0.7442,0.4621,0.459
70.49,29.51,0.7377,0.6721,0.6923,0.3279,0.7143,0.4107,0.4098
72.13,27.87,0.8525,0.5902,0.6753,0.4098,0.7536,0.4587,0.4426
74.18,25.82,0.8525,0.6311,0.698,0.3689,0.7675,0.4959,0.4836
73.36,26.64,0.8607,0.6066,0.6863,0.3934,0.7636,0.4831,0.4672
74.18,25.82,0.8279,0.6557,0.7063,0.3443,0.7623,0.4909,0.4836
63.52,36.48,0.582,0.6885,0.6514,0.3115,0.6147,0.272,0.2705
74.18,25.82,0.7869,0.6967,0.7218,0.3033,0.7529,0.4856,0.4836
72.54,27.46,0.7459,0.7049,0.7165,0.2951,0.7309,0.4512,0.4508
72.95,27.05,0.7869,0.6721,0.7059,0.3279,0.7442,0.4621,0.459
72.54,27.46,0.7459,0.7049,0.7165,0.2951,0.7309,0.4512,0.4508
70.08,29.92,0.7705,0.6311,0.6763,0.3689,0.7203,0.4056,0.4016
72.95,27.05,0.8525,0.6066,0.6842,0.3934,0.7591,0.4736,0.459
72.95,27.05,0.7295,0.7295,0.7295,0.2705,0.7295,0.459,0.459
72.95,27.05,0.8525,0.6066,0.6842,0.3934,0.7591,0.4736,0.459
74.59,25.41,0.7869,0.7049,0.7273,0.2951,0.7559,0.4935,0.4918
72.54,27.46,0.8115,0.6393,0.6923,0.3607,0.7472,0.4577,0.4508
73.36,26.64,0.8525,0.6148,0.6887,0.3852,0.7619,0.481,0.4672
72.54,27.46,0.8934,0.5574,0.6687,0.4426,0.7649,0.4787,0.4508
72.95,27.05,0.7459,0.7131,0.7222,0.2869,0.7339,0.4593,0.459
73.77,26.23,0.7869,0.6885,0.7164,0.3115,0.75,0.4777,0.4754
71.72,28.28,0.8361,0.5984,0.6755,0.4016,0.7473,0.4472,0.4344
72.13,27.87,0.7869,0.6557,0.6957,0.3443,0.7385,0.4465,0.4426
72.95,27.05,0.8279,0.6311,0.6918,0.3689,0.7537,0.4682,0.459
72.54,27.46,0.8279,0.623,0.6871,0.377,0.7509,0.4606,0.4508
71.31,28.69,0.8852,0.541,0.6585,0.459,0.7552,0.454,0.4262
74.18,25.82,0.7869,0.6967,0.7218,0.3033,0.7529,0.4856,0.4836
72.95,27.05,0.8525,0.6066,0.6842,0.3934,0.7591,0.4736,0.459
71.31,28.69,0.7623,0.6639,0.694,0.3361,0.7266,0.4283,0.4262
72.54,27.46,0.7459,0.7049,0.7165,0.2951,0.7309,0.4512,0.4508
72.54,27.46,0.623,0.8279,0.7835,0.1721,0.6941,0.4606,0.4508
72.13,27.87,0.8934,0.5492,0.6646,0.4508,0.7622,0.4714,0.4426
70.08,29.92,0.8525,0.5492,0.6541,0.4508,0.7402,0.4215,0.4016
72.13,27.87,0.7213,0.7213,0.7213,0.2787,0.7213,0.4426,0.4426
73.36,26.64,0.8525,0.6148,0.6887,0.3852,0.7619,0.481,0.4672
71.72,28.28,0.7951,0.6393,0.6879,0.3607,0.7376,0.4398,0.4344
72.13,27.87,0.8525,0.5902,0.6753,0.4098,0.7536,0.4587,0.4426
72.13,27.87,0.8525,0.5902,0.6753,0.4098,0.7536,0.4587,0.4426
72.13,27.87,0.8525,0.5902,0.6753,0.4098,0.7536,0.4587,0.4426
73.36,26.64,0.7459,0.7213,0.728,0.2787,0.7368,0.4674,0.4672
71.72,28.28,0.8525,0.582,0.671,0.418,0.7509,0.4512,0.4344
71.72,28.28,0.5574,0.877,0.8193,0.123,0.6634,0.4585,0.4344
72.13,27.87,0.8607,0.582,0.6731,0.418,0.7554,0.4609,0.4426
73.36,26.64,0.7459,0.7213,0.728,0.2787,0.7368,0.4674,0.4672
71.72,28.28,0.8934,0.541,0.6606,0.459,0.7596,0.4642,0.4344
69.67,30.33,0.8361,0.5574,0.6538,0.4426,0.7338,0.4097,0.3934
70.08,29.92,0.7459,0.6557,0.6842,0.3443,0.7137,0.4033,0.4016
71.31,28.69,0.8689,0.5574,0.6625,0.4426,0.7518,0.4485,0.4262
