64.75,35.25,0.6311,0.6639,0.6525,0.3361,0.6417,0.2952,0.2951
70.9,29.1,0.7869,0.6311,0.6809,0.3689,0.73,0.4232,0.418
75,25,0.8443,0.6557,0.7103,0.3443,0.7715,0.5091,0.5
67.62,32.38,0.7131,0.6393,0.6641,0.3607,0.6877,0.3534,0.3525
73.36,26.64,0.7623,0.7049,0.7209,0.2951,0.741,0.468,0.4672
72.95,27.05,0.8197,0.6393,0.6944,0.3607,0.7519,0.4667,0.459
71.31,28.69,0.7951,0.6311,0.6831,0.3689,0.7348,0.4321,0.4262
73.36,26.64,0.9098,0.5574,0.6727,0.4426,0.7735,0.4993,0.4672
66.39,33.61,0.8443,0.4836,0.6205,0.5164,0.7153,0.3515,0.3279
74.59,25.41,0.8197,0.6721,0.7143,0.3279,0.7634,0.4972,0.4918
72.54,27.46,0.8443,0.6066,0.6821,0.3934,0.7546,0.4641,0.4508
66.39,33.61,0.6639,0.6639,0.6639,0.3361,0.6639,0.3279,0.3279
66.39,33.61,0.877,0.4508,0.6149,0.5492,0.723,0.3624,0.3279
71.31,28.69,0.7049,0.7213,0.7167,0.2787,0.7107,0.4263,0.4262
62.3,37.7,0.6885,0.5574,0.6087,0.4426,0.6462,0.248,0.2459
73.36,26.64,0.7787,0.6885,0.7143,0.3115,0.7451,0.4691,0.4672
68.03,31.97,0.6557,0.7049,0.6897,0.2951,0.6723,0.3611,0.3607
72.54,27.46,0.8197,0.6311,0.6897,0.3689,0.7491,0.4591,0.4508
65.57,34.43,0.7869,0.5246,0.6234,0.4754,0.6957,0.3228,0.3115
70.9,29.1,0.9098,0.5082,0.6491,0.4918,0.7577,0.4565,0.418
75.41,24.59,0.8852,0.623,0.7013,0.377,0.7826,0.5266,0.5082
69.26,30.74,0.6639,0.7213,0.7043,0.2787,0.6835,0.3859,0.3852
68.03,31.97,0.6557,0.7049,0.6897,0.2951,0.6723,0.3611,0.3607
75.41,24.59,0.877,0.6311,0.7039,0.3689,0.781,0.5243,0.5082
68.44,31.56,0.7049,0.6639,0.6772,0.3361,0.6908,0.3692,0.3689
75,25,0.8197,0.6803,0.7194,0.3197,0.7663,0.5049,0.5
77.05,22.95,0.8443,0.6967,0.7357,0.3033,0.7863,0.547,0.541
65.57,34.43,0.5984,0.7131,0.6759,0.2869,0.6348,0.3135,0.3115
68.85,31.15,0.7377,0.6393,0.6716,0.3607,0.7031,0.3789,0.377
60.25,39.75,0.3607,0.8443,0.6984,0.1557,0.4757,0.2341,0.2049
72.13,27.87,0.8361,0.6066,0.68,0.3934,0.75,0.4548,0.4426
67.21,32.79,0.7213,0.623,0.6567,0.377,0.6875,0.3459,0.3443
76.64,23.36,0.8607,0.6721,0.7241,0.3279,0.7865,0.5425,0.5328
66.39,33.61,0.9098,0.418,0.6099,0.582,0.7303,0.3766,0.3279
71.31,28.69,0.8197,0.6066,0.6757,0.3934,0.7407,0.4363,0.4262
69.67,30.33,0.8525,0.541,0.65,0.459,0.7376,0.414,0.3934
68.03,31.97,0.8115,0.5492,0.6429,0.4508,0.7174,0.3737,0.3607
70.49,29.51,0.582,0.8279,0.7717,0.1721,0.6636,0.4228,0.4098
72.13,27.87,0.9098,0.5328,0.6607,0.4672,0.7655,0.4779,0.4426
69.67,30.33,0.8852,0.5082,0.6429,0.4918,0.7448,0.4248,0.3934
73.36,26.64,0.8443,0.623,0.6913,0.377,0.7601,0.4791,0.4672
73.77,26.23,0.9098,0.5656,0.6768,0.4344,0.7762,0.5064,0.4754
74.59,25.41,0.8607,0.6311,0.7,0.3689,0.7721,0.5053,0.4918
70.9,29.1,0.9098,0.5082,0.6491,0.4918,0.7577,0.4565,0.418
73.77,26.23,0.8361,0.6393,0.6986,0.3607,0.7612,0.4849,0.4754
73.77,26.23,0.8197,0.6557,0.7042,0.3443,0.7576,0.4819,0.4754
72.13,27.87,0.8525,0.5902,0.6753,0.4098,0.7536,0.4587,0.4426
70.49,29.51,0.8443,0.5656,0.6603,0.4344,0.741,0.4267,0.4098
66.39,33.61,0.6639,0.6639,0.6639,0.3361,0.6639,0.3279,0.3279
74.59,25.41,0.9016,0.5902,0.6875,0.4098,0.7801,0.5175,0.4918
66.8,33.2,0.6967,0.6393,0.6589,0.3607,0.6773,0.3366,0.3361
64.75,35.25,0.7377,0.5574,0.625,0.4426,0.6767,0.3,0.2951
70.49,29.51,0.5738,0.8361,0.7778,0.1639,0.6604,0.4247,0.4098
62.3,37.7,0.3443,0.9016,0.7778,0.09836,0.4773,0.2962,0.2459
70.9,29.1,0.7377,0.6803,0.6977,0.3197,0.7171,0.4187,0.418
68.03,31.97,0.8197,0.541,0.641,0.459,0.7194,0.3755,0.3607
76.64,23.36,0.8443,0.6885,0.7305,0.3115,0.7833,0.5394,0.5328
71.31,28.69,0.8115,0.6148,0.6781,0.3852,0.7388,0.4347,0.4262
69.67,30.33,0.8115,0.582,0.66,0.418,0.7279,0.4042,0.3934
72.54,27.46,0.8689,0.582,0.6752,0.418,0.7599,0.4706,0.4508
73.77,26.23,0.9098,0.5656,0.6768,0.4344,0.7762,0.5064,0.4754
74.18,25.82,0.8197,0.6639,0.7092,0.3361,0.7605,0.4896,0.4836
64.75,35.25,0.7377,0.5574,0.625,0.4426,0.6767,0.3,0.2951
73.36,26.64,0.8197,0.6475,0.6993,0.3525,0.7547,0.4743,0.4672
77.05,22.95,0.8443,0.6967,0.7357,0.3033,0.7863,0.547,0.541
71.31,28.69,0.8033,0.623,0.6806,0.377,0.7368,0.4333,0.4262
68.03,31.97,0.7869,0.5738,0.6486,0.4262,0.7111,0.3691,0.3607
71.31,28.69,0.877,0.5492,0.6605,0.4508,0.7535,0.4512,0.4262
73.36,26.64,0.9098,0.5574,0.6727,0.4426,0.7735,0.4993,0.4672
70.08,29.92,0.6148,0.7869,0.7426,0.2131,0.6726,0.4077,0.4016
72.54,27.46,0.9344,0.5164,0.659,0.4836,0.7729,0.4963,0.4508
66.39,33.61,0.7213,0.6066,0.6471,0.3934,0.6822,0.33,0.3279
73.77,26.23,0.877,0.5984,0.6859,0.4016,0.7698,0.495,0.4754
64.34,35.66,0.7623,0.5246,0.6159,0.4754,0.6813,0.2954,0.2869
74.59,25.41,0.8852,0.6066,0.6923,0.3934,0.777,0.5121,0.4918
73.36,26.64,0.8197,0.6475,0.6993,0.3525,0.7547,0.4743,0.4672
61.48,38.52,0.5328,0.6967,0.6373,0.3033,0.5804,0.2327,0.2295
73.36,26.64,0.8852,0.582,0.6792,0.418,0.7687,0.4903,0.4672
65.98,34.02,0.6639,0.6557,0.6585,0.3443,0.6612,0.3197,0.3197
62.3,37.7,0.7377,0.5082,0.6,0.4918,0.6618,0.2526,0.2459
71.72,28.28,0.9098,0.5246,0.6568,0.4754,0.7629,0.4708,0.4344
72.54,27.46,0.8279,0.623,0.6871,0.377,0.7509,0.4606,0.4508
66.39,33.61,0.7213,0.6066,0.6471,0.3934,0.6822,0.33,0.3279
72.95,27.05,0.8361,0.623,0.6892,0.377,0.7556,0.4698,0.459
66.39,33.61,0.6967,0.6311,0.6538,0.3689,0.6746,0.3286,0.3279
72.95,27.05,0.8689,0.5902,0.6795,0.4098,0.7626,0.478,0.459
70.49,29.51,0.877,0.5328,0.6524,0.4672,0.7483,0.4365,0.4098
71.72,28.28,0.9098,0.5246,0.6568,0.4754,0.7629,0.4708,0.4344
75.82,24.18,0.8197,0.6967,0.7299,0.3033,0.7722,0.5203,0.5164
72.54,27.46,0.8115,0.6393,0.6923,0.3607,0.7472,0.4577,0.4508
70.08,29.92,0.8115,0.5902,0.6644,0.4098,0.7306,0.4119,0.4016
67.62,32.38,0.877,0.4754,0.6257,0.5246,0.7304,0.3849,0.3525
73.77,26.23,0.8852,0.5902,0.6835,0.4098,0.7714,0.4976,0.4754
66.8,33.2,0.8115,0.5246,0.6306,0.4754,0.7097,0.3508,0.3361
72.13,27.87,0.9344,0.5082,0.6552,0.4918,0.7703,0.4893,0.4426
74.59,25.41,0.8361,0.6557,0.7083,0.3443,0.7669,0.5,0.4918
71.31,28.69,0.8361,0.5902,0.6711,0.4098,0.7445,0.4397,0.4262
69.26,30.74,0.6967,0.6885,0.6911,0.3115,0.6939,0.3853,0.3852
71.72,28.28,0.8443,0.5902,0.6732,0.4098,0.7491,0.4492,0.4344
67.21,32.79,0.7213,0.623,0.6567,0.377,0.6875,0.3459,0.3443
70.47,29.53,0.7916,0.6179,0.6772,0.3821,0.7248,0.4231,0.4094
1.682e+04,2.205e+04,2.994e+04,2.568e+04,1.792e+04,2.086e+04,2.181e+04,2.441e+04,2.343e+04,2.314e+04,3.091e+04,3.242e+04,2.874e+04,3.304e+04,1.85e+04,2.655e+04,3.097e+04,2.652e+04,2.055e+04,2.222e+04,2.764e+04,2.51e+04,2.408e+04,2.437e+04,2.453e+04,1.824e+04,1.861e+04,2.062e+04,3.619e+04,3.529e+04,2.461e+04,1.691e+04,2.279e+04,2.37e+04,2.727e+04,2.098e+04,2.211e+04,2.658e+04,2.001e+04,3.376e+04,2.355e+04,1.743e+04,2.335e+04,2.498e+04,1.944e+04,1.834e+04,2.578e+04,3.081e+04,2.427e+04,2.229e+04,2.297e+04,2.864e+04,2.279e+04,2.448e+04,2.034e+04,2.051e+04,2.266e+04,1.873e+04,1.892e+04,3.288e+04,2.509e+04,2.11e+04,3.76e+04,2.865e+04,2.485e+04,2.785e+04,2.704e+04,2.31e+04,1.709e+04,1.855e+04,3.621e+04,2.711e+04,1.809e+04,2.915e+04,2.48e+04,1.791e+04,3.591e+04,4.15e+04,3.075e+04,2.177e+04,2.056e+04,1.997e+04,2.086e+04,2.799e+04,2.079e+04,2.622e+04,2.162e+04,1.82e+04,2.175e+04,2.204e+04,1.985e+04,4.867e+04,1.752e+04,1.659e+04,2.023e+04,2.953e+04,1.994e+04,3.415e+04,2.496e+04,2.034e+04
194.7,176,161,161.1,135.5,168.2,107.1,131.2,175.4,156,161.4,168.5,166.6,97.37,181.3,122.2,159.6,168.7,168.7,160.3,131.3,103.5,159.6,136.7,96.69,154.5,126.7,193.8,183.3,155.6,150.5,162,140.1,160.6,170.1,172.7,177.5,128.2,133.1,157.8,168.1,146.2,160.3,158.7,164.7,98.49,82.52,170.8,168.5,143.3,163.6,180.7,69.04,164.1,114.9,145,124.7,90.17,142.2,149.6,145.6,151,180.7,167.7,126.7,137.3,177.4,91.24,127.3,102.3,158,160.6,140.2,169.3,138.1,164.6,192.3,125.6,168.6,150,160.5,98.77,167,161.6,164.7,150,172.6,160.5,127.2,100.5,145.9,173.1,134.2,151.1,160.3,110.5,162.7,114,168.4,162
88,34
46,76
